Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Transportation & Warehousing,5,"$12,804","$22,968",,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Information,3,,,3,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Finance & Insurance,8,"$64,928","$55,220",1,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Real Estate & Rental & Leasing,4,,,,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,"Professional, Scientific, & Technical Skills",14,"$30,131","$29,481",7,"$38,576","$55,468"
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,17,"$16,282","$28,814",7,"$27,703","$60,132"
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Educational Services,8,"$33,706","$39,915",1,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Health Care & Social Assistance,53,"$23,897","$29,889",13,"$52,564","$55,525"
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,"Arts, Entertainment, & Recreation",7,"$10,270","$10,953",4,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Accommodation & Food Services,37,"$15,794","$19,681",6,"$29,709","$28,067"
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Other Services,7,"$10,228","$13,956",,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Non-Classified,1,,,,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Government,10,"$52,704","$55,102",3,,
73,Channel Islands,2,FTF + FTT,04011,04011,Biology,Wages - No NAICS Code,6,"$23,021","$25,745",,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,Manufacturing,1,,,,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,Retail Trade,3,,,,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",5,"$49,107","$44,749",3,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,Admin & Support & Waste Mgmt & Remediation,4,,,,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,Educational Services,2,,,1,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,5,"$7,565","$10,117",2,,
73,Channel Islands,2,FTF + FTT,04171,04171,Cell and Molecular Biology,Accommodation & Food Services,2,,,1,,
73,Channel Islands,2,FTF + FTT,04991,04991,Biotechnology,Manufacturing,1,,,,,
73,Channel Islands,2,FTF + FTT,04991,04991,Biotechnology,Health Care & Social Assistance,1,,,1,,
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",10,"$33,392","$39,824",4,,
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Utilities,6,"$75,307","$69,323",6,"$95,272","$92,100"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Construction,23,"$33,489","$35,767",6,"$73,647","$90,182"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Manufacturing,29,"$40,600","$47,269",8,"$59,257","$63,808"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Wholesale Trade,28,"$33,302","$37,858",13,"$58,490","$48,293"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Retail Trade,106,"$24,550","$29,942",20,"$39,451","$43,992"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Transportation & Warehousing,14,"$38,250","$36,828",6,"$38,626","$51,975"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Information,20,"$38,844","$47,179",14,"$64,072","$62,114"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Finance & Insurance,61,"$43,939","$42,713",21,"$48,598","$54,113"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Real Estate & Rental & Leasing,16,"$44,180","$50,431",8,"$48,257","$58,098"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",43,"$39,373","$46,734",20,"$55,808","$55,592"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,43,"$29,363","$38,511",17,"$39,366","$42,165"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Educational Services,15,"$25,800","$29,765",6,"$37,194","$37,266"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Health Care & Social Assistance,30,"$34,950","$37,137",12,"$32,512","$47,062"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",11,"$14,120","$20,750",2,,
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Accommodation & Food Services,72,"$21,047","$25,306",14,"$32,419","$33,501"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Other Services,23,"$19,233","$28,917",5,"$23,652","$22,415"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Non-Classified,2,,,,,
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Government,22,"$59,984","$64,973",13,"$83,181","$86,671"
73,Channel Islands,2,FTF + FTT,05011,05011,Business Administration,Wages - No NAICS Code,7,"$47,686","$60,970",1,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Utilities,1,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Construction,4,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Manufacturing,6,"$30,781","$28,349",3,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Wholesale Trade,12,"$39,912","$44,530",1,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Retail Trade,36,"$24,328","$24,540",4,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Transportation & Warehousing,4,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Information,11,"$40,981","$42,621",2,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Finance & Insurance,7,"$45,452","$49,333",,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Real Estate & Rental & Leasing,3,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,"Professional, Scientific, & Technical Skills",11,"$31,851","$35,826",5,"$63,391","$68,689"
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Management of Companies & Enterprises,2,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Admin & Support & Waste Mgmt & Remediation,17,"$39,636","$39,825",3,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Educational Services,13,"$23,250","$26,719",2,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Health Care & Social Assistance,14,"$26,612","$29,023",3,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,"Arts, Entertainment, & Recreation",13,"$23,085","$31,715",3,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Accommodation & Food Services,37,"$23,224","$25,910",3,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Other Services,8,"$23,469","$22,180",1,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Non-Classified,1,,,,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Government,9,"$85,594","$89,861",2,,
73,Channel Islands,2,FTF + FTT,06011,06011,Communications,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Construction,4,,,1,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,15,"$55,095","$64,719",5,"$130,119","$118,006"
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,5,"$50,789","$48,528",5,"$46,650","$62,400"
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,28,"$20,411","$23,424",7,"$35,811","$37,603"
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Transportation & Warehousing,2,,,1,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,15,"$59,310","$65,648",5,"$139,573","$134,614"
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Finance & Insurance,5,"$50,808","$62,354",2,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Real Estate & Rental & Leasing,3,,,,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",24,"$44,193","$49,405",5,"$94,082","$90,882"
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,13,"$33,303","$35,187",4,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Educational Services,11,"$29,828","$38,284",2,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Health Care & Social Assistance,10,"$26,528","$28,527",6,"$26,804","$25,873"
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Arts, Entertainment, & Recreation",5,"$3,488","$11,703",1,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Accommodation & Food Services,14,"$12,370","$13,561",3,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Other Services,3,,,,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Government,1,,,1,,
73,Channel Islands,2,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,5,"$45,350","$29,939",1,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Manufacturing,1,,,,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Retail Trade,10,"$15,583","$21,093",,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Transportation & Warehousing,1,,,,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Finance & Insurance,3,,,,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,"Professional, Scientific, & Technical Skills",4,,,,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Admin & Support & Waste Mgmt & Remediation,5,"$2,415","$12,581",2,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Educational Services,20,"$26,944","$28,389",2,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Health Care & Social Assistance,31,"$28,893","$25,947",3,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,"Arts, Entertainment, & Recreation",3,,,,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Accommodation & Food Services,3,,,,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Other Services,1,,,1,,
73,Channel Islands,2,FTF + FTT,08231 + 08232,08232,Child Development,Government,4,,,3,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Construction,1,,,,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Wholesale Trade,1,,,,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Retail Trade,14,"$12,804","$16,044",1,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Information,2,,,1,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,"Professional, Scientific, & Technical Skills",1,,,1,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Educational Services,1,,,,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Health Care & Social Assistance,4,,,,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,"Arts, Entertainment, & Recreation",3,,,,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Accommodation & Food Services,9,"$23,105","$19,031",1,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Other Services,4,,,2,,
73,Channel Islands,2,FTF + FTT,10015,10015,Performing Arts,Government,,,,1,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Construction,7,"$50,800","$46,879",2,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Manufacturing,13,"$26,876","$31,509",10,"$57,364","$54,838"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Wholesale Trade,18,"$27,245","$27,828",6,"$53,137","$57,683"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Retail Trade,45,"$14,211","$18,092",14,"$43,710","$41,575"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Transportation & Warehousing,3,,,1,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Information,15,"$34,725","$42,883",5,"$64,754","$68,445"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Finance & Insurance,4,,,2,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,3,,,3,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",15,"$40,977","$36,358",14,"$33,127","$43,790"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,14,"$21,973","$28,971",6,"$31,604","$41,639"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Educational Services,12,"$25,317","$22,451",4,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,9,"$9,662","$12,052",5,"$38,357","$32,873"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",8,"$10,151","$12,141",1,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Accommodation & Food Services,29,"$16,756","$24,294",11,"$31,674","$24,999"
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Other Services,8,"$25,889","$26,113",2,,
73,Channel Islands,2,FTF + FTT,10021 + 10022,10022,Art,Government,3,,,1,,
73,Channel Islands,2,FTF + FTT,10031,10031,Art History,Educational Services,1,,,,,
73,Channel Islands,2,FTF + FTT,10031,10031,Art History,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Construction,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Manufacturing,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Wholesale Trade,1,,,1,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Retail Trade,7,"$5,916","$16,745",1,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Transportation & Warehousing,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Information,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Finance & Insurance,1,,,1,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",2,,,1,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Educational Services,5,"$39,097","$31,832",2,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Health Care & Social Assistance,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Accommodation & Food Services,5,"$14,210","$18,442",,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Other Services,1,,,,,
73,Channel Islands,2,FTF + FTT,11051,11051,Spanish,Government,2,,,1,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Retail Trade,3,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Finance & Insurance,1,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Educational Services,1,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Health Care & Social Assistance,4,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Accommodation & Food Services,4,,,,,
73,Channel Islands,2,FTF + FTT,12011,12011,Health Science,Wages - No NAICS Code,1,,,,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Utilities,1,,,1,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Construction,2,,,,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Manufacturing,3,,,3,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Wholesale Trade,2,,,1,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Retail Trade,21,"$14,598","$15,608",5,"$28,500","$29,195"
73,Channel Islands,2,FTF + FTT,15011,15011,English,Transportation & Warehousing,4,,,2,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Information,9,"$33,717","$34,150",2,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Finance & Insurance,5,"$55,884","$51,854",3,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Real Estate & Rental & Leasing,2,,,2,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",12,"$31,179","$30,068",3,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,14,"$34,732","$36,924",5,"$45,915","$55,366"
73,Channel Islands,2,FTF + FTT,15011,15011,English,Educational Services,13,"$18,959","$29,069",9,"$36,403","$44,726"
73,Channel Islands,2,FTF + FTT,15011,15011,English,Health Care & Social Assistance,12,"$20,954","$24,946",4,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,"Arts, Entertainment, & Recreation",2,,,2,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Accommodation & Food Services,22,"$15,633","$17,974",1,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Other Services,1,,,4,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Non-Classified,,,,1,,
73,Channel Islands,2,FTF + FTT,15011,15011,English,Government,4,,,,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Construction,1,,,,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Manufacturing,1,,,1,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Retail Trade,9,"$13,077","$14,183",2,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Transportation & Warehousing,1,,,1,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Finance & Insurance,5,"$48,946","$52,054",,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",4,,,1,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,3,,,1,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Educational Services,9,"$5,057","$14,280",,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,Health Care & Social Assistance,4,,,1,,
73,Channel Islands,2,FTF + FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",1,,,,,
