Campus,Student Path,Entry Stat,HEGIS At Exit,Hegis For Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% Found,,
0,1,FTF + FTT,03131,03131,American Studies,780,497,"$25,363","$46,446","$64,780","$48,495",337,5,67.8%,,
0,1,FTF + FTT,03131,03131,American Studies,780,451,"$29,043","$49,136","$69,287","$50,501",292,6,64.7%,,
0,1,FTF + FTT,03131,03131,American Studies,780,416,"$33,098","$50,535","$70,649","$53,282",271,7,65.1%,,
0,1,FTF + FTT,03131,03131,American Studies,780,382,"$31,724","$52,780","$78,786","$55,355",245,8,64.1%,,
0,1,FTF + FTT,03131,03131,American Studies,780,351,"$33,157","$55,209","$83,348","$59,406",218,9,62.1%,,
0,1,FTF + FTT,03131,03131,American Studies,780,333,"$33,667","$57,451","$83,356","$60,773",205,10,61.6%,,
0,1,FTF + FTT,03131,03131,American Studies,780,298,"$33,948","$61,643","$87,206","$63,404",169,11,56.7%,,
0,1,FTF + FTT,03131,03131,American Studies,780,256,"$36,622","$67,552","$93,635","$68,326",138,12,53.9%,,
0,1,FTF + FTT,03131,03131,American Studies,780,234,"$38,760","$72,439","$101,817","$73,473",124,13,53.0%,,
0,1,FTF + FTT,03131,03131,American Studies,780,204,"$42,185","$72,206","$107,886","$75,753",100,14,49.0%,,
0,1,FTF + FTT,03131,03131,American Studies,780,178,"$34,647","$75,835","$101,874","$73,726",80,15,44.9%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","7,180","$11,179","$22,156","$35,809","$25,777","5,184",1,72.2%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","6,307","$15,382","$31,478","$47,297","$33,941","4,411",2,69.9%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","5,526","$20,031","$39,042","$55,550","$40,336","3,642",3,65.9%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","4,860","$23,111","$44,981","$63,292","$46,290","3,110",4,64.0%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","4,293","$29,024","$51,469","$71,057","$52,799","2,680",5,62.4%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","3,828","$32,852","$55,947","$77,911","$58,354","2,304",6,60.2%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","3,442","$36,952","$60,830","$83,971","$63,381","2,027",7,58.9%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","3,096","$39,045","$63,892","$88,624","$67,153","1,771",8,57.2%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","2,783","$41,204","$67,150","$92,636","$71,762","1,542",9,55.4%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","2,503","$46,071","$72,397","$97,304","$77,716","1,332",10,53.2%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","2,262","$47,964","$73,991","$100,458","$80,900","1,158",11,51.2%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","2,036","$48,608","$77,037","$106,058","$83,195","1,008",12,49.5%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","1,786","$47,708","$79,976","$107,265","$84,320",819,13,45.9%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","1,611","$51,030","$80,559","$110,727","$86,823",686,14,42.6%,,
0,1,FTF + FTT,04011,04011,Biology,"8,026","1,421","$53,129","$85,051","$113,806","$90,611",546,15,38.4%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,341,"$11,357","$20,781","$31,188","$22,830",254,1,74.5%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,296,"$13,550","$30,244","$44,106","$30,985",215,2,72.6%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,246,"$19,962","$37,567","$52,690","$39,439",171,3,69.5%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,199,"$18,976","$40,333","$57,920","$42,587",131,4,65.8%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,166,"$22,725","$44,165","$62,454","$46,169",98,5,59.0%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,129,"$23,837","$41,619","$66,718","$49,084",69,6,53.5%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,118,"$40,676","$54,084","$70,946","$58,156",54,7,45.8%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,107,"$44,435","$61,923","$80,129","$65,819",46,8,43.0%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,94,"$41,938","$53,610","$82,047","$61,148",39,9,41.5%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,88,"$47,329","$66,216","$91,327","$70,882",33,10,37.5%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,77,"$49,878","$71,975","$101,121","$77,509",27,11,35.1%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,73,"$51,780","$78,376","$112,376","$87,280",24,12,32.9%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,63,"$51,930","$78,256","$104,778","$75,714",19,13,30.2%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,61,"$51,714","$77,404","$100,089","$75,947",17,14,27.9%,,
0,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,385,58,"$45,540","$68,060","$106,319","$74,843",17,15,29.3%,,
0,1,FTF + FTT,04021,04021,Botany,29,28,"$13,026","$24,401","$41,534","$26,784",18,1,64.3%,,
0,1,FTF + FTT,04021,04021,Botany,29,21,"$17,238","$34,650","$57,257","$43,226",11,2,52.4%,,
0,1,FTF + FTT,04021,04021,Botany,29,19,"$37,603","$50,671","$62,694","$56,172",9,3,47.4%,,
0,1,FTF + FTT,04021,04021,Botany,29,18,"$55,198","$61,261","$62,548","$61,224",9,4,50.0%,,
0,1,FTF + FTT,04021,04021,Botany,29,18,"$40,041","$58,969","$80,499","$65,819",8,5,44.4%,,
0,1,FTF + FTT,04021,04021,Botany,29,18,"$56,789","$64,896","$79,442","$75,525",8,6,44.4%,,
0,1,FTF + FTT,04021,04021,Botany,29,17,"$18,578","$64,272","$75,050","$63,024",8,7,47.1%,,
0,1,FTF + FTT,04021,04021,Botany,29,15,"$61,729","$67,902","$74,871","$91,456",5,8,33.3%,,
0,1,FTF + FTT,04021,04021,Botany,29,14,,,,,4,9,28.6%,,
0,1,FTF + FTT,04021,04021,Botany,29,12,,,,,2,10,16.7%,,
0,1,FTF + FTT,04021,04021,Botany,29,12,,,,,2,11,16.7%,,
0,1,FTF + FTT,04021,04021,Botany,29,10,,,,,2,12,20.0%,,
0,1,FTF + FTT,04021,04021,Botany,29,9,,,,,,13,,,
0,1,FTF + FTT,04021,04021,Botany,29,8,,,,,,14,,,
0,1,FTF + FTT,04021,04021,Botany,29,7,,,,,,15,,,
0,1,FTF + FTT,04071,04071,Zoology,261,231,"$8,403","$18,443","$28,004","$20,018",172,1,74.5%,,
0,1,FTF + FTT,04071,04071,Zoology,261,196,"$14,129","$26,354","$37,767","$27,116",137,2,69.9%,,
0,1,FTF + FTT,04071,04071,Zoology,261,166,"$17,386","$29,201","$43,315","$31,807",112,3,67.5%,,
0,1,FTF + FTT,04071,04071,Zoology,261,151,"$17,323","$33,060","$46,780","$33,576",99,4,65.6%,,
0,1,FTF + FTT,04071,04071,Zoology,261,144,"$22,199","$33,988","$48,667","$35,115",94,5,65.3%,,
0,1,FTF + FTT,04071,04071,Zoology,261,128,"$25,688","$36,562","$51,290","$38,659",87,6,68.0%,,
0,1,FTF + FTT,04071,04071,Zoology,261,116,"$19,809","$40,706","$55,097","$40,314",76,7,65.5%,,
0,1,FTF + FTT,04071,04071,Zoology,261,106,"$29,356","$43,834","$59,289","$43,056",64,8,60.4%,,
0,1,FTF + FTT,04071,04071,Zoology,261,90,"$36,529","$47,485","$60,045","$48,776",51,9,56.7%,,
0,1,FTF + FTT,04071,04071,Zoology,261,81,"$33,510","$46,043","$58,983","$50,499",46,10,56.8%,,
0,1,FTF + FTT,04071,04071,Zoology,261,69,"$34,246","$47,270","$65,757","$51,767",37,11,53.6%,,
0,1,FTF + FTT,04071,04071,Zoology,261,62,"$27,210","$48,198","$78,330","$53,936",31,12,50.0%,,
0,1,FTF + FTT,04071,04071,Zoology,261,52,"$33,010","$49,874","$74,371","$53,769",20,13,38.5%,,
0,1,FTF + FTT,04071,04071,Zoology,261,47,"$29,750","$52,748","$78,519","$53,636",17,14,36.2%,,
0,1,FTF + FTT,04071,04071,Zoology,261,38,"$29,874","$64,861","$93,309","$69,830",17,15,44.7%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,533,"$14,320","$26,716","$39,907","$28,375",408,1,76.5%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,464,"$25,124","$41,401","$53,714","$40,981",348,2,75.0%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,398,"$25,338","$47,414","$62,546","$46,928",296,3,74.4%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,354,"$35,779","$57,689","$76,185","$56,326",256,4,72.3%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,323,"$45,344","$64,540","$87,986","$65,664",226,5,70.0%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,302,"$48,297","$70,020","$89,364","$70,004",205,6,67.9%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,270,"$51,662","$75,305","$96,559","$75,444",178,7,65.9%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,241,"$54,956","$78,906","$97,267","$75,992",153,8,63.5%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,215,"$57,891","$79,720","$100,054","$80,556",133,9,61.9%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,199,"$63,924","$83,861","$102,836","$83,918",120,10,60.3%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,179,"$57,439","$84,736","$108,492","$85,220",106,11,59.2%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,160,"$60,748","$85,456","$111,424","$88,954",93,12,58.1%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,135,"$66,644","$88,340","$114,254","$89,473",75,13,55.6%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,125,"$76,740","$95,748","$121,735","$100,993",67,14,53.6%,,
0,1,FTF + FTT,04111,04111,Microbiology,611,110,"$70,150","$91,807","$119,442","$101,090",59,15,53.6%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493","1,309","$11,586","$22,948","$36,808","$25,384",878,1,67.1%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493","1,105","$15,728","$34,390","$48,410","$34,071",720,2,65.2%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",923,"$19,908","$42,600","$58,386","$41,551",567,3,61.4%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",782,"$25,750","$48,622","$65,163","$47,612",456,4,58.3%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",660,"$32,964","$53,384","$70,626","$53,307",380,5,57.6%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",575,"$37,962","$56,726","$78,412","$60,754",308,6,53.6%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",501,"$37,647","$59,945","$84,859","$64,233",256,7,51.1%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",444,"$46,569","$68,807","$90,708","$72,071",211,8,47.5%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",394,"$47,335","$69,238","$89,394","$70,966",176,9,44.7%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",348,"$55,180","$75,790","$96,378","$77,532",138,10,39.7%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",304,"$53,057","$79,621","$100,241","$80,221",112,11,36.8%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",279,"$59,582","$79,973","$102,768","$84,755",94,12,33.7%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",260,"$52,318","$79,446","$113,975","$95,209",84,13,32.3%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",238,"$62,124","$85,638","$122,013","$98,879",65,14,27.3%,,
0,1,FTF + FTT,04141,04141,Biochemistry,"1,493",218,"$62,703","$97,091","$122,572","$100,517",49,15,22.5%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,31,"$13,863","$30,519","$50,730","$38,734",24,1,77.4%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,29,"$16,229","$47,775","$59,333","$49,969",21,2,72.4%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,28,"$32,343","$46,381","$93,371","$66,776",19,3,67.9%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,26,"$38,813","$60,221","$107,116","$79,484",17,4,65.4%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,24,"$4,554","$76,806","$115,417","$84,203",16,5,66.7%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,24,"$58,318","$72,304","$110,419","$92,410",15,6,62.5%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,24,"$65,528","$81,371","$99,158","$85,342",15,7,62.5%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,24,"$61,392","$76,683","$106,613","$86,221",16,8,66.7%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,23,"$62,304","$86,498","$122,117","$91,569",16,9,69.6%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,21,"$49,039","$91,333","$132,746","$91,641",15,10,71.4%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,21,"$43,404","$82,945","$112,462","$83,243",15,11,71.4%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,20,"$49,745","$94,428","$135,630","$106,467",13,12,65.0%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,17,"$38,147","$90,219","$116,097","$89,392",11,13,64.7%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,14,"$94,231","$108,601","$183,422","$128,816",8,14,57.1%,,
0,1,FTF + FTT,04152,04152,Biomedical Physics,33,11,"$31,045","$85,884","$103,876","$98,298",5,15,45.5%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,437,"$10,596","$24,379","$42,712","$28,060",312,1,71.4%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,382,"$16,355","$36,863","$51,153","$36,291",270,2,70.7%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,331,"$21,407","$43,569","$57,313","$43,308",224,3,67.7%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,291,"$22,758","$46,878","$68,730","$48,218",187,4,64.3%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,250,"$30,423","$54,193","$75,747","$53,655",158,5,63.2%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,220,"$38,831","$63,599","$84,246","$66,345",129,6,58.6%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,197,"$44,664","$68,306","$95,166","$70,044",112,7,56.9%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,176,"$49,565","$72,436","$98,319","$74,296",98,8,55.7%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,161,"$49,620","$73,028","$104,220","$75,420",90,9,55.9%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,144,"$50,629","$70,272","$110,646","$78,021",80,10,55.6%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,122,"$59,948","$81,713","$108,048","$86,622",66,11,54.1%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,98,"$54,319","$82,996","$122,358","$88,871",53,12,54.1%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,80,"$48,946","$78,755","$118,888","$85,280",40,13,50.0%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,72,"$49,980","$81,694","$121,694","$82,349",32,14,44.4%,,
0,1,FTF + FTT,04171,04171,Cell and Molecular Biology,500,66,"$58,094","$89,322","$114,577","$90,233",26,15,39.4%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,158,"$9,517","$18,155","$27,842","$19,576",126,1,79.7%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,136,"$16,189","$27,167","$38,814","$27,809",106,2,77.9%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,109,"$15,213","$30,405","$41,221","$31,470",85,3,78.0%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,96,"$21,699","$31,904","$48,478","$37,148",74,4,77.1%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,82,"$24,701","$37,380","$56,351","$43,077",59,5,72.0%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,70,"$28,349","$37,487","$59,402","$43,590",49,6,70.0%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,57,"$30,282","$45,486","$62,156","$51,981",38,7,66.7%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,38,"$30,976","$51,696","$71,872","$57,628",24,8,63.2%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,23,"$28,726","$36,887","$44,533","$39,794",13,9,56.5%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,12,"$28,498","$38,829","$72,079","$48,266",6,10,50.0%,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,5,,,,,,11,,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,5,,,,,,12,,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,5,,,,,,13,,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,5,,,,,,14,,,
0,1,FTF + FTT,04181,04181,Marine Biology,172,5,,,,,,15,,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,463,"$14,709","$30,354","$44,137","$30,026",255,1,55.1%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,420,"$25,778","$43,901","$57,971","$42,676",220,2,52.4%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,387,"$36,461","$52,877","$65,224","$52,021",182,3,47.0%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,368,"$39,933","$58,053","$74,117","$57,464",165,4,44.8%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,336,"$45,211","$58,839","$77,721","$61,685",142,5,42.3%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,312,"$47,822","$62,922","$87,540","$70,145",125,6,40.1%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,279,"$55,206","$70,507","$98,453","$81,910",111,7,39.8%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,247,"$57,830","$77,211","$97,679","$82,655",94,8,38.1%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,217,"$54,985","$81,807","$103,096","$83,446",83,9,38.2%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,179,"$52,906","$84,046","$110,837","$84,935",72,10,40.2%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,133,"$61,740","$88,601","$107,226","$87,889",56,11,42.1%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,105,"$49,184","$84,743","$101,272","$82,589",50,12,47.6%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,96,"$58,009","$86,437","$104,288","$86,109",44,13,45.8%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,90,"$66,385","$88,406","$115,395","$95,631",42,14,46.7%,,
0,1,FTF + FTT,04991,04991,Biotechnology,499,76,"$59,161","$95,690","$116,704","$88,932",31,15,40.8%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","23,309","$20,938","$35,971","$51,087","$38,284","19,629",1,84.2%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","22,556","$29,511","$45,956","$61,523","$47,192","18,751",2,83.1%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","21,783","$34,370","$51,038","$67,936","$52,772","17,644",3,81.0%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","20,998","$37,632","$55,336","$73,904","$57,960","16,710",4,79.6%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","20,252","$40,692","$59,483","$79,695","$62,106","15,831",5,78.2%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","18,431","$42,934","$62,945","$84,753","$66,366","14,160",6,76.8%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","16,682","$45,259","$66,525","$90,714","$70,608","12,533",7,75.1%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","14,955","$46,875","$69,702","$94,849","$74,913","10,996",8,73.5%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","13,186","$48,573","$72,215","$99,230","$77,801","9,523",9,72.2%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","11,601","$49,534","$74,675","$103,822","$80,917","8,254",10,71.1%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","10,395","$50,551","$76,886","$107,170","$84,001","7,327",11,70.5%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","9,193","$51,949","$79,743","$112,232","$87,340","6,407",12,69.7%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","7,908","$54,024","$82,386","$115,804","$90,891","5,397",13,68.2%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","6,735","$54,860","$84,393","$117,903","$94,317","4,473",14,66.4%,,
0,1,FTF + FTT,05011,05011,Business Administration,"23,811","5,544","$56,027","$87,035","$122,446","$97,185","3,596",15,64.9%,,
0,1,FTF + FTT,05012,05012,Business Education,8,8,"$19,087","$41,317","$42,777","$45,898",5,1,62.5%,,
0,1,FTF + FTT,05012,05012,Business Education,8,8,,,,,4,2,50.0%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,3,3,42.9%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,4,4,57.1%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,3,5,42.9%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,4,6,57.1%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,4,7,57.1%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,"$40,508","$45,955","$47,503","$62,882",5,8,71.4%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,"$52,778","$60,505","$61,888","$79,182",5,9,71.4%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,"$19,620","$31,382","$76,388","$57,890",5,10,71.4%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,3,11,42.9%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,4,12,57.1%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,4,13,57.1%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,4,14,57.1%,,
0,1,FTF + FTT,05012,05012,Business Education,8,7,,,,,2,15,28.6%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","10,185","$26,976","$42,686","$56,069","$42,121","8,594",1,84.4%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","9,024","$38,755","$55,109","$66,284","$52,927","7,486",2,83.0%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","7,856","$43,508","$60,205","$73,680","$58,767","6,353",3,80.9%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","6,801","$47,575","$65,156","$81,155","$64,359","5,329",4,78.4%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","5,899","$49,619","$69,225","$87,909","$69,374","4,455",5,75.5%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","5,543","$52,118","$73,310","$94,838","$74,498","4,067",6,73.4%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","5,218","$54,495","$76,423","$100,648","$78,765","3,715",7,71.2%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","4,924","$55,063","$79,236","$105,198","$82,952","3,409",8,69.2%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","4,632","$56,704","$82,480","$110,259","$86,760","3,130",9,67.6%,,
0,1,FTF + FTT,05021,05021,Accounting,"11,116","4,370","$56,234","$83,558","$112,953","$90,136","2,903",10,66.4%,,
