Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,17,15,"$16,988",12,"$28,998",7
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,8,7,"$35,909",5,"$36,814",8
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,5,3,,3,,9
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,4,4,,3,,10
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,2,2,,1,,11
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,,,,,,12
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,,,,,,13
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,,,,,,14
40,Long Beach,2,FTF + FTT,15061,15061,Speech Communication,597,,,,,,15
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,181,112,"$7,224",57,"$15,644",1
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,103,66,"$7,129",36,"$12,601",2
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,71,43,"$7,658",23,"$12,458",3
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,35,25,"$6,300",13,"$11,326",4
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,15,12,"$8,705",9,"$13,264",5
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,6,6,"$10,131",5,"$13,103",6
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,2,2,,1,,7
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,8
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,9
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,10
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,11
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,12
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,13
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,14
40,Long Beach,2,FTF + FTT,15071,15071,Creative Writing,181,,,,,,15
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,133,84,"$6,970",43,"$18,100",1
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,68,42,"$9,570",24,"$14,847",2
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,47,38,"$11,273",22,"$15,498",3
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,30,24,"$11,389",16,"$16,507",4
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,18,14,"$15,894",11,"$18,043",5
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,8,7,"$21,648",6,"$24,817",6
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,5,4,,4,,7
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,1,1,,1,,8
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,1,1,,1,,9
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,1,1,,,,10
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,1,1,,1,,11
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,1,1,,1,,12
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,1,1,,1,,13
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,,,,,,14
40,Long Beach,2,FTF + FTT,15091,15091,Philosophy,133,,,,,,15
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,19,12,"$9,758",6,"$14,559",1
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,10,6,"$12,281",4,,2
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,7,5,"$5,490",1,,3
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,4,4,,2,,4
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,3,3,,3,,5
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,1,1,,,,6
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,1,1,,1,,7
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,1,1,,,,8
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,9
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,10
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,11
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,12
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,13
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,14
40,Long Beach,2,FTF + FTT,15101,15101,Religious Studies,19,,,,,,15
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,4,1,,1,,1
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,3,2,,1,,2
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,2,1,,1,,3
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,1,,,,,4
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,1,,,,,5
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,6
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,7
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,8
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,9
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,10
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,11
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,12
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,13
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,14
40,Long Beach,2,FTF + FTT,15102,15102,Jewish Studies,4,,,,,,15
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,198,120,"$9,189",72,"$13,912",1
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,115,76,"$10,283",44,"$13,935",2
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,90,60,"$8,730",40,"$11,749",3
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,43,26,"$8,908",16,"$12,916",4
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,19,13,"$8,729",7,"$12,540",5
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,8,4,,4,,6
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,5,3,,3,,7
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,1,,,,,8
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,1,,,,,9
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,,,,,,10
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,,,,,,11
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,,,,,,12
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,,,,,,13
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,,,,,,14
40,Long Beach,2,FTF + FTT,17011,17011,Mathematics,198,,,,,,15
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,21,13,"$4,017",6,"$18,723",1
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,11,7,"$9,428",5,"$9,863",2
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,10,6,"$10,184",4,,3
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,2,1,,1,,4
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,1,,,,,5
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,6
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,7
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,8
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,9
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,10
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,11
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,12
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,13
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,14
40,Long Beach,2,FTF + FTT,17021,17021,Statistics,21,,,,,,15
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,54,34,"$9,015",15,"$19,654",1
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,34,25,"$10,238",17,"$12,285",2
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,24,16,"$14,300",14,"$15,000",3
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,9,7,"$16,399",5,"$18,907",4
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,5,4,,2,,5
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,6
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,7
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,8
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,9
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,10
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,11
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,12
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,13
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,14
40,Long Beach,2,FTF + FTT,17031,17031,Applied Mathematics,54,,,,,,15
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,55,27,"$5,440",13,"$11,152",1
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,26,15,"$4,317",7,"$13,188",2
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,22,14,"$10,055",7,"$16,866",3
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,11,9,"$4,185",3,,4
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,5,4,,3,,5
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,1,1,,1,,6
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,1,1,,1,,7
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,1,1,,1,,8
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,1,1,,1,,9
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,1,1,,1,,10
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,,,,,,11
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,,,,,,12
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,,,,,,13
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,,,,,,14
40,Long Beach,2,FTF + FTT,19021,19021,Physics,55,,,,,,15
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,178,101,"$6,046",42,"$13,192",1
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,75,37,"$6,999",20,"$12,332",2
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,52,30,"$6,124",12,"$13,263",3
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,31,23,"$9,735",15,"$14,626",4
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,19,16,"$15,407",12,"$19,613",5
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,5,2,,2,,6
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,2,2,,,,7
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,2,1,,,,8
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,9
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,10
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,11
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,12
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,13
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,14
40,Long Beach,2,FTF + FTT,19051,19051,Chemistry,178,,,,,,15
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,25,15,"$10,631",10,"$20,051",1
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,11,8,"$6,944",5,"$15,974",2
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,8,5,"$10,363",4,,3
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,6,5,"$8,306",3,,4
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,2,2,,1,,5
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,6
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,7
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,8
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,9
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,10
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,11
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,12
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,13
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,14
40,Long Beach,2,FTF + FTT,19141,19141,Geology,25,,,,,,15
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,4,2,,2,,1
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,3,1,,1,,2
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,1,,,,,3
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,1,,,,,4
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,5
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,6
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,7
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,8
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,9
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,10
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,11
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,12
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,13
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,14
40,Long Beach,2,FTF + FTT,19171,19171,Earth Science,4,,,,,,15
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,839,571,"$8,626",320,"$14,728",1
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,383,276,"$10,078",181,"$13,157",2
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,254,190,"$11,093",126,"$14,259",3
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,111,82,"$13,332",60,"$17,565",4
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,48,38,"$19,986",27,"$22,915",5
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,18,13,"$24,728",12,"$24,924",6
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,11,9,"$31,408",8,"$32,338",7
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,6,5,"$34,293",5,"$34,293",8
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,3,2,,1,,9
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,2,1,,1,,10
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,1,1,,1,,11
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,,,,,,12
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,,,,,,13
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,,,,,,14
40,Long Beach,2,FTF + FTT,20011 + 20013,20013,Psychology,839,,,,,,15
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,369,225,"$8,063",115,"$12,754",1
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,286,191,"$7,623",120,"$12,266",2
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,238,171,"$10,880",121,"$13,186",3
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,140,102,"$11,641",73,"$15,179",4
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,67,53,"$13,046",38,"$17,532",5
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,32,26,"$17,544",18,"$21,398",6
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,16,10,"$20,098",8,"$24,430",7
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,7,4,,4,,8
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,5,3,,2,,9
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,4,2,,2,,10
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,4,2,,1,,11
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,3,2,,1,,12
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,1,,,,,13
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,,,,,,14
40,Long Beach,2,FTF + FTT,20993,20993,Human Development,369,,,,,,15
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,190,112,"$6,571",52,"$12,369",1
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,153,113,"$9,337",75,"$12,320",2
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,135,108,"$10,371",70,"$14,483",3
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,78,63,"$12,631",44,"$15,252",4
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,32,28,"$12,097",18,"$14,337",5
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,12,10,"$13,461",6,"$17,966",6
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,7,5,"$14,246",4,,7
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,3,3,,2,,8
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,3,3,,2,,9
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,1,1,,,,10
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,1,1,,1,,11
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,,,,,,12
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,,,,,,13
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,,,,,,14
40,Long Beach,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,190,,,,,,15
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,100,65,"$5,767",25,"$14,126",1
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,34,19,"$7,246",11,"$15,774",2
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,20,15,"$11,253",11,"$13,294",3
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,8,6,"$5,650",3,,4
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,1,1,,1,,5
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,1,1,,1,,6
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,7
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,8
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,9
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,10
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,11
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,12
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,13
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,14
40,Long Beach,2,FTF + FTT,21041,21041,Social Work,100,,,,,,15
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,6,3,,2,,1
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,6,3,,3,,2
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,6,4,,2,,3
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,3,2,,1,,4
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,5
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,6
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,7
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,8
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,9
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,10
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,11
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,12
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,13
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,14
40,Long Beach,2,FTF + FTT,21044,21044,Deaf Studies,6,,,,,,15
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,560,397,"$9,787",227,"$16,160",1
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,211,152,"$14,334",112,"$17,053",2
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,112,78,"$14,085",61,"$16,736",3
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,50,36,"$17,305",23,"$23,059",4
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,24,15,"$23,836",13,"$24,541",5
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,10,8,"$22,555",6,"$31,016",6
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,7,6,"$16,432",4,,7
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,2,1,,1,,8
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,9
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,10
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,11
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,12
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,13
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,14
40,Long Beach,2,FTF + FTT,21051,21051,Criminal Justice,560,,,,,,15
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,174,127,"$9,384",77,"$13,860",1
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,92,67,"$11,433",40,"$15,239",2
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,72,52,"$13,358",36,"$17,511",3
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,42,33,"$15,432",24,"$19,963",4
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,19,14,"$20,157",11,"$21,138",5
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,7,3,,2,,6
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,3,1,,,,7
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,1,,,,,8
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,1,1,,,,9
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,1,,,,,10
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,1,,,,,11
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,,,,,,12
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,,,,,,13
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,,,,,,14
40,Long Beach,2,FTF + FTT,22021,22021,Anthropology,174,,,,,,15
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,161,94,"$7,824",51,"$18,077",1
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,87,57,"$12,382",37,"$16,995",2
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,65,48,"$9,817",28,"$13,711",3
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,40,27,"$9,857",18,"$16,640",4
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,18,16,"$10,589",7,"$27,464",5
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,11,8,"$9,178",3,,6
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,7,4,,2,,7
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,4,4,,4,,8
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,2,1,,,,9
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,2,,,,,10
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,2,1,,,,11
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,2,1,,1,,12
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,,,,,,13
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,,,,,,14
40,Long Beach,2,FTF + FTT,22041,22041,Economics,161,,,,,,15
40,Long Beach,2,FTF + FTT,22051,22051,History,342,342,238,"$12,778",156,"$17,590",1
40,Long Beach,2,FTF + FTT,22051,22051,History,342,157,114,"$11,448",73,"$16,482",2
40,Long Beach,2,FTF + FTT,22051,22051,History,342,105,73,"$11,788",51,"$13,280",3
40,Long Beach,2,FTF + FTT,22051,22051,History,342,52,33,"$14,764",26,"$17,196",4
40,Long Beach,2,FTF + FTT,22051,22051,History,342,21,16,"$13,567",11,"$13,745",5
40,Long Beach,2,FTF + FTT,22051,22051,History,342,8,6,"$19,805",4,,6
40,Long Beach,2,FTF + FTT,22051,22051,History,342,7,5,"$18,877",4,,7
40,Long Beach,2,FTF + FTT,22051,22051,History,342,4,3,,2,,8
40,Long Beach,2,FTF + FTT,22051,22051,History,342,1,1,,1,,9
40,Long Beach,2,FTF + FTT,22051,22051,History,342,1,1,,1,,10
40,Long Beach,2,FTF + FTT,22051,22051,History,342,,,,,,11
40,Long Beach,2,FTF + FTT,22051,22051,History,342,,,,,,12
40,Long Beach,2,FTF + FTT,22051,22051,History,342,,,,,,13
40,Long Beach,2,FTF + FTT,22051,22051,History,342,,,,,,14
40,Long Beach,2,FTF + FTT,22051,22051,History,342,,,,,,15
40,Long Beach,2,FTF + FTT,22061 + 22063,22063,Geography,109,109,69,"$11,507",50,"$14,366",1
