Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
50,1,FTT,15101,15101,Religious Studies,Educational Services,8,"$22,502","$32,989",6,"$42,674","$46,867"
50,1,FTT,15101,15101,Religious Studies,Health Care & Social Assistance,5,"$15,989","$11,902",1,,
50,1,FTT,15101,15101,Religious Studies,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,15101,15101,Religious Studies,Accommodation & Food Services,5,"$41,213","$34,878",2,,
50,1,FTT,15101,15101,Religious Studies,Other Services,3,,,2,,
50,1,FTT,15101,15101,Religious Studies,Government,1,,,1,,
50,1,FTT,15101,15101,Religious Studies,Wages - No NAICS Code,1,,,,,
50,1,FTT,17011,17011,Mathematics,Manufacturing,6,"$89,115","$78,236",4,,
50,1,FTT,17011,17011,Mathematics,Wholesale Trade,2,,,2,,
50,1,FTT,17011,17011,Mathematics,Retail Trade,4,,,2,,
50,1,FTT,17011,17011,Mathematics,Transportation & Warehousing,2,,,,,
50,1,FTT,17011,17011,Mathematics,Information,,,,1,,
50,1,FTT,17011,17011,Mathematics,Finance & Insurance,2,,,1,,
50,1,FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,,,,1,,
50,1,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",7,"$80,309","$88,137",2,,
50,1,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,3,,,1,,
50,1,FTT,17011,17011,Mathematics,Educational Services,61,"$61,373","$57,289",40,"$79,832","$78,071"
50,1,FTT,17011,17011,Mathematics,Health Care & Social Assistance,3,,,2,,
50,1,FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",1,,,1,,
50,1,FTT,17011,17011,Mathematics,Accommodation & Food Services,2,,,1,,
50,1,FTT,17011,17011,Mathematics,Government,1,,,1,,
50,1,FTT,17011,17011,Mathematics,Wages - No NAICS Code,2,,,2,,
50,1,FTT,17021,17021,Statistics,Construction,2,,,,,
50,1,FTT,17021,17021,Statistics,Wholesale Trade,1,,,,,
50,1,FTT,17021,17021,Statistics,Retail Trade,1,,,,,
50,1,FTT,17021,17021,Statistics,Finance & Insurance,3,,,1,,
50,1,FTT,17021,17021,Statistics,"Professional, Scientific, & Technical Skills",3,,,,,
50,1,FTT,17021,17021,Statistics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
50,1,FTT,17021,17021,Statistics,Educational Services,2,,,2,,
50,1,FTT,17021,17021,Statistics,Health Care & Social Assistance,2,,,,,
50,1,FTT,17021,17021,Statistics,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,17021,17021,Statistics,Accommodation & Food Services,1,,,,,
50,1,FTT,17031,17031,Applied Mathematics,Construction,1,,,,,
50,1,FTT,17031,17031,Applied Mathematics,Retail Trade,2,,,,,
50,1,FTT,17031,17031,Applied Mathematics,Finance & Insurance,6,"$79,912","$63,180",3,,
50,1,FTT,17031,17031,Applied Mathematics,Real Estate & Rental & Leasing,2,,,1,,
50,1,FTT,17031,17031,Applied Mathematics,"Professional, Scientific, & Technical Skills",3,,,2,,
50,1,FTT,17031,17031,Applied Mathematics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
50,1,FTT,17031,17031,Applied Mathematics,Educational Services,8,"$24,594","$35,895",6,"$53,635","$54,516"
50,1,FTT,17031,17031,Applied Mathematics,Accommodation & Food Services,1,,,,,
50,1,FTT,17031,17031,Applied Mathematics,Government,,,,1,,
50,1,FTT,19021,19021,Physics,Manufacturing,3,,,1,,
50,1,FTT,19021,19021,Physics,Wholesale Trade,,,,1,,
50,1,FTT,19021,19021,Physics,Retail Trade,1,,,,,
50,1,FTT,19021,19021,Physics,Information,,,,2,,
50,1,FTT,19021,19021,Physics,Finance & Insurance,1,,,,,
50,1,FTT,19021,19021,Physics,"Professional, Scientific, & Technical Skills",3,,,3,,
50,1,FTT,19021,19021,Physics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
50,1,FTT,19021,19021,Physics,Educational Services,1,,,,,
50,1,FTT,19021,19021,Physics,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,19021,19021,Physics,Accommodation & Food Services,1,,,,,
50,1,FTT,19021,19021,Physics,Other Services,2,,,1,,
50,1,FTT,19021,19021,Physics,Wages - No NAICS Code,1,,,1,,
50,1,FTT,19051,19051,Chemistry,Utilities,1,,,2,,
50,1,FTT,19051,19051,Chemistry,Construction,1,,,,,
50,1,FTT,19051,19051,Chemistry,Manufacturing,25,"$64,994","$75,931",14,"$74,361","$97,125"
50,1,FTT,19051,19051,Chemistry,Wholesale Trade,4,,,,,
50,1,FTT,19051,19051,Chemistry,Retail Trade,6,"$49,560","$37,781",4,,
50,1,FTT,19051,19051,Chemistry,Information,1,,,,,
50,1,FTT,19051,19051,Chemistry,Real Estate & Rental & Leasing,1,,,1,,
50,1,FTT,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",9,"$40,482","$51,234",8,"$77,872","$76,113"
50,1,FTT,19051,19051,Chemistry,Admin & Support & Waste Mgmt & Remediation,6,"$50,887","$47,126",4,,
50,1,FTT,19051,19051,Chemistry,Educational Services,12,"$52,692","$47,737",10,"$77,107","$73,562"
50,1,FTT,19051,19051,Chemistry,Health Care & Social Assistance,2,,,1,,
50,1,FTT,19051,19051,Chemistry,"Arts, Entertainment, & Recreation",2,,,,,
50,1,FTT,19051,19051,Chemistry,Accommodation & Food Services,2,,,1,,
50,1,FTT,19051,19051,Chemistry,Other Services,2,,,1,,
50,1,FTT,19051,19051,Chemistry,Government,5,"$49,064","$70,385",4,,
50,1,FTT,19051,19051,Chemistry,Wages - No NAICS Code,2,,,1,,
50,1,FTT,19141,19141,Geology,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
50,1,FTT,19141,19141,Geology,Utilities,3,,,2,,
50,1,FTT,19141,19141,Geology,Manufacturing,1,,,,,
50,1,FTT,19141,19141,Geology,Retail Trade,2,,,2,,
50,1,FTT,19141,19141,Geology,"Professional, Scientific, & Technical Skills",34,"$73,270","$79,732",16,"$102,013","$101,863"
50,1,FTT,19141,19141,Geology,Admin & Support & Waste Mgmt & Remediation,3,,,2,,
50,1,FTT,19141,19141,Geology,Educational Services,3,,,1,,
50,1,FTT,19141,19141,Geology,Health Care & Social Assistance,1,,,,,
50,1,FTT,19141,19141,Geology,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,19141,19141,Geology,Accommodation & Food Services,2,,,,,
50,1,FTT,19141,19141,Geology,Government,2,,,2,,
50,1,FTT,19141,19141,Geology,Wages - No NAICS Code,,,,1,,
50,1,FTT,19171,19171,Earth Science,Construction,1,,,,,
50,1,FTT,19171,19171,Earth Science,Manufacturing,1,,,,,
50,1,FTT,19171,19171,Earth Science,Wholesale Trade,1,,,,,
50,1,FTT,19171,19171,Earth Science,"Professional, Scientific, & Technical Skills",2,,,,,
50,1,FTT,19171,19171,Earth Science,Educational Services,1,,,,,
50,1,FTT,19171,19171,Earth Science,Accommodation & Food Services,1,,,,,
50,1,FTT,19171,19171,Earth Science,Other Services,1,,,,,
50,1,FTT,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",8,"$19,761","$21,285",1,,
50,1,FTT,20011 + 20013,20013,Psychology,Utilities,7,"$86,169","$72,915",7,"$87,022","$83,023"
50,1,FTT,20011 + 20013,20013,Psychology,Construction,43,"$43,599","$48,124",27,"$43,026","$60,468"
50,1,FTT,20011 + 20013,20013,Psychology,Manufacturing,66,"$61,988","$62,321",33,"$82,303","$77,561"
50,1,FTT,20011 + 20013,20013,Psychology,Wholesale Trade,66,"$47,362","$54,046",39,"$65,784","$81,397"
50,1,FTT,20011 + 20013,20013,Psychology,Retail Trade,143,"$40,704","$42,343",59,"$54,073","$52,563"
50,1,FTT,20011 + 20013,20013,Psychology,Transportation & Warehousing,27,"$39,647","$43,840",14,"$43,673","$48,377"
50,1,FTT,20011 + 20013,20013,Psychology,Information,38,"$58,087","$63,138",30,"$55,484","$65,741"
50,1,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,161,"$54,625","$56,338",88,"$65,824","$67,718"
50,1,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,40,"$49,450","$55,404",21,"$64,102","$61,901"
50,1,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",144,"$49,931","$54,253",79,"$59,388","$68,511"
50,1,FTT,20011 + 20013,20013,Psychology,Management of Companies & Enterprises,4,,,3,,
50,1,FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,98,"$34,583","$39,199",42,"$55,483","$59,219"
50,1,FTT,20011 + 20013,20013,Psychology,Educational Services,234,"$39,558","$39,869",119,"$54,400","$52,461"
50,1,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,328,"$39,610","$40,187",161,"$47,624","$53,952"
50,1,FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",29,"$39,675","$35,695",11,"$37,755","$46,589"
50,1,FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,94,"$33,091","$38,367",22,"$29,553","$36,762"
50,1,FTT,20011 + 20013,20013,Psychology,Other Services,44,"$38,193","$37,628",17,"$40,232","$40,698"
50,1,FTT,20011 + 20013,20013,Psychology,Non-Classified,5,"$3,284","$23,763",2,,
50,1,FTT,20011 + 20013,20013,Psychology,Government,133,"$58,077","$63,967",80,"$75,020","$81,636"
50,1,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,20,"$52,546","$53,004",11,"$59,518","$62,331"
50,1,FTT,21021,21021,Public Administration,Utilities,,,,1,,
50,1,FTT,21021,21021,Public Administration,Construction,2,,,1,,
50,1,FTT,21021,21021,Public Administration,Manufacturing,6,"$73,717","$111,618",3,,
50,1,FTT,21021,21021,Public Administration,Wholesale Trade,8,"$53,373","$59,774",3,,
50,1,FTT,21021,21021,Public Administration,Retail Trade,8,"$50,886","$56,113",4,,
50,1,FTT,21021,21021,Public Administration,Transportation & Warehousing,1,,,1,,
50,1,FTT,21021,21021,Public Administration,Information,1,,,,,
50,1,FTT,21021,21021,Public Administration,Finance & Insurance,11,"$61,248","$63,907",4,,
50,1,FTT,21021,21021,Public Administration,Real Estate & Rental & Leasing,4,,,,,
50,1,FTT,21021,21021,Public Administration,"Professional, Scientific, & Technical Skills",6,"$61,909","$59,873",2,,
50,1,FTT,21021,21021,Public Administration,Management of Companies & Enterprises,1,,,,,
50,1,FTT,21021,21021,Public Administration,Admin & Support & Waste Mgmt & Remediation,7,"$40,945","$51,498",1,,
50,1,FTT,21021,21021,Public Administration,Educational Services,10,"$47,214","$43,661",2,,
50,1,FTT,21021,21021,Public Administration,Health Care & Social Assistance,9,"$20,031","$26,747",7,"$63,954","$57,632"
50,1,FTT,21021,21021,Public Administration,"Arts, Entertainment, & Recreation",1,,,,,
50,1,FTT,21021,21021,Public Administration,Accommodation & Food Services,2,,,1,,
50,1,FTT,21021,21021,Public Administration,Other Services,4,,,1,,
50,1,FTT,21021,21021,Public Administration,Government,45,"$74,662","$81,191",18,"$126,288","$120,885"
50,1,FTT,21021,21021,Public Administration,Wages - No NAICS Code,4,,,2,,
50,1,FTT,21042,21042,Human Services,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
50,1,FTT,21042,21042,Human Services,Utilities,2,,,3,,
50,1,FTT,21042,21042,Human Services,Construction,11,"$55,959","$58,503",8,"$30,008","$36,690"
50,1,FTT,21042,21042,Human Services,Manufacturing,22,"$51,895","$58,747",14,"$56,931","$71,067"
50,1,FTT,21042,21042,Human Services,Wholesale Trade,32,"$51,802","$55,107",20,"$55,109","$63,159"
50,1,FTT,21042,21042,Human Services,Retail Trade,49,"$36,531","$36,210",18,"$45,860","$48,958"
50,1,FTT,21042,21042,Human Services,Transportation & Warehousing,4,,,2,,
50,1,FTT,21042,21042,Human Services,Information,12,"$46,180","$46,533",6,"$77,581","$87,018"
50,1,FTT,21042,21042,Human Services,Finance & Insurance,56,"$54,870","$53,600",24,"$64,211","$64,535"
50,1,FTT,21042,21042,Human Services,Real Estate & Rental & Leasing,12,"$49,722","$45,943",7,"$37,263","$55,411"
50,1,FTT,21042,21042,Human Services,"Professional, Scientific, & Technical Skills",46,"$46,162","$42,091",18,"$67,156","$60,680"
50,1,FTT,21042,21042,Human Services,Admin & Support & Waste Mgmt & Remediation,54,"$39,447","$38,655",19,"$34,175","$41,762"
50,1,FTT,21042,21042,Human Services,Educational Services,216,"$34,283","$38,029",125,"$47,950","$48,801"
50,1,FTT,21042,21042,Human Services,Health Care & Social Assistance,311,"$39,287","$39,587",157,"$47,293","$47,876"
50,1,FTT,21042,21042,Human Services,"Arts, Entertainment, & Recreation",7,"$35,271","$36,071",4,,
50,1,FTT,21042,21042,Human Services,Accommodation & Food Services,30,"$24,741","$26,742",13,"$13,566","$21,689"
50,1,FTT,21042,21042,Human Services,Other Services,40,"$41,109","$36,220",14,"$45,321","$41,565"
50,1,FTT,21042,21042,Human Services,Non-Classified,2,,,,,
50,1,FTT,21042,21042,Human Services,Government,186,"$63,360","$65,192",127,"$71,762","$73,655"
50,1,FTT,21042,21042,Human Services,Wages - No NAICS Code,27,"$57,993","$65,711",14,"$66,161","$66,035"
50,1,FTT,21051,21051,Criminal Justice,"Agriculture, Forestry, Fishing, & Hunting",2,,,2,,
50,1,FTT,21051,21051,Criminal Justice,Mining,1,,,,,
50,1,FTT,21051,21051,Criminal Justice,Utilities,7,"$82,328","$76,983",5,"$92,995","$96,250"
50,1,FTT,21051,21051,Criminal Justice,Construction,28,"$62,349","$64,314",11,"$76,261","$75,084"
50,1,FTT,21051,21051,Criminal Justice,Manufacturing,50,"$58,305","$63,088",29,"$64,846","$68,743"
50,1,FTT,21051,21051,Criminal Justice,Wholesale Trade,37,"$52,575","$54,859",33,"$68,813","$77,291"
50,1,FTT,21051,21051,Criminal Justice,Retail Trade,126,"$47,457","$52,839",53,"$55,731","$69,061"
50,1,FTT,21051,21051,Criminal Justice,Transportation & Warehousing,37,"$41,235","$53,186",18,"$34,912","$46,043"
50,1,FTT,21051,21051,Criminal Justice,Information,23,"$60,405","$58,458",9,"$46,035","$52,317"
50,1,FTT,21051,21051,Criminal Justice,Finance & Insurance,154,"$58,336","$62,655",84,"$76,011","$74,978"
50,1,FTT,21051,21051,Criminal Justice,Real Estate & Rental & Leasing,32,"$47,969","$49,766",15,"$72,833","$84,014"
50,1,FTT,21051,21051,Criminal Justice,"Professional, Scientific, & Technical Skills",105,"$46,490","$47,274",70,"$68,369","$68,500"
50,1,FTT,21051,21051,Criminal Justice,Management of Companies & Enterprises,1,,,3,,
50,1,FTT,21051,21051,Criminal Justice,Admin & Support & Waste Mgmt & Remediation,96,"$39,781","$42,226",49,"$42,464","$50,783"
50,1,FTT,21051,21051,Criminal Justice,Educational Services,75,"$36,012","$39,381",43,"$53,250","$52,922"
50,1,FTT,21051,21051,Criminal Justice,Health Care & Social Assistance,85,"$41,803","$50,809",40,"$42,692","$51,014"
50,1,FTT,21051,21051,Criminal Justice,"Arts, Entertainment, & Recreation",25,"$35,492","$37,289",13,"$42,345","$36,340"
50,1,FTT,21051,21051,Criminal Justice,Accommodation & Food Services,74,"$30,376","$35,231",32,"$36,164","$47,782"
50,1,FTT,21051,21051,Criminal Justice,Other Services,28,"$44,595","$46,395",7,"$61,903","$63,451"
50,1,FTT,21051,21051,Criminal Justice,Non-Classified,2,,,1,,
50,1,FTT,21051,21051,Criminal Justice,Government,507,"$82,587","$87,378",346,"$102,390","$105,555"
50,1,FTT,21051,21051,Criminal Justice,Wages - No NAICS Code,59,"$77,204","$79,335",56,"$95,016","$95,547"
50,1,FTT,22021,22021,Anthropology,"Agriculture, Forestry, Fishing, & Hunting",,,,2,,
50,1,FTT,22021,22021,Anthropology,Utilities,2,,,1,,
50,1,FTT,22021,22021,Anthropology,Construction,4,,,4,,
50,1,FTT,22021,22021,Anthropology,Manufacturing,10,"$39,982","$43,561",5,"$86,954","$80,433"
50,1,FTT,22021,22021,Anthropology,Wholesale Trade,7,"$37,547","$41,834",6,"$57,931","$56,336"
50,1,FTT,22021,22021,Anthropology,Retail Trade,26,"$36,530","$37,383",19,"$43,781","$45,718"
50,1,FTT,22021,22021,Anthropology,Transportation & Warehousing,2,,,4,,
50,1,FTT,22021,22021,Anthropology,Information,6,"$48,961","$50,233",1,,
50,1,FTT,22021,22021,Anthropology,Finance & Insurance,20,"$51,840","$63,623",14,"$60,327","$74,979"
50,1,FTT,22021,22021,Anthropology,Real Estate & Rental & Leasing,7,"$42,037","$38,040",9,"$42,374","$44,528"
50,1,FTT,22021,22021,Anthropology,"Professional, Scientific, & Technical Skills",39,"$42,107","$38,495",12,"$50,030","$44,367"
50,1,FTT,22021,22021,Anthropology,Management of Companies & Enterprises,,,,1,,
50,1,FTT,22021,22021,Anthropology,Admin & Support & Waste Mgmt & Remediation,21,"$23,888","$33,942",14,"$39,237","$53,328"
50,1,FTT,22021,22021,Anthropology,Educational Services,42,"$36,968","$38,477",35,"$53,345","$56,300"
50,1,FTT,22021,22021,Anthropology,Health Care & Social Assistance,18,"$34,772","$33,818",14,"$42,203","$42,863"
50,1,FTT,22021,22021,Anthropology,"Arts, Entertainment, & Recreation",11,"$46,048","$48,659",8,"$45,985","$47,356"
50,1,FTT,22021,22021,Anthropology,Accommodation & Food Services,14,"$34,269","$32,034",10,"$26,442","$38,659"
50,1,FTT,22021,22021,Anthropology,Other Services,12,"$26,476","$25,714",7,"$47,661","$44,180"
50,1,FTT,22021,22021,Anthropology,Government,13,"$56,019","$58,596",9,"$73,424","$80,645"
50,1,FTT,22021,22021,Anthropology,Wages - No NAICS Code,7,"$60,694","$57,291",4,,
50,1,FTT,22041,22041,Economics,Utilities,2,,,3,,
50,1,FTT,22041,22041,Economics,Construction,4,,,5,"$76,642","$81,589"
50,1,FTT,22041,22041,Economics,Manufacturing,22,"$64,552","$67,335",16,"$88,124","$100,257"
50,1,FTT,22041,22041,Economics,Wholesale Trade,19,"$66,627","$64,108",9,"$88,255","$87,525"
50,1,FTT,22041,22041,Economics,Retail Trade,13,"$32,820","$43,262",4,,
50,1,FTT,22041,22041,Economics,Transportation & Warehousing,5,"$48,323","$66,831",4,,
50,1,FTT,22041,22041,Economics,Information,4,,,,,
50,1,FTT,22041,22041,Economics,Finance & Insurance,46,"$63,260","$72,528",25,"$106,972","$126,300"
50,1,FTT,22041,22041,Economics,Real Estate & Rental & Leasing,9,"$54,530","$61,045",2,,
50,1,FTT,22041,22041,Economics,"Professional, Scientific, & Technical Skills",21,"$63,156","$59,171",9,"$97,054","$94,940"
50,1,FTT,22041,22041,Economics,Management of Companies & Enterprises,3,,,3,,
50,1,FTT,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,18,"$46,442","$54,788",6,"$73,268","$81,550"
50,1,FTT,22041,22041,Economics,Educational Services,17,"$41,968","$37,007",9,"$83,125","$57,831"
50,1,FTT,22041,22041,Economics,Health Care & Social Assistance,5,"$59,359","$63,251",4,,
50,1,FTT,22041,22041,Economics,"Arts, Entertainment, & Recreation",3,,,1,,
50,1,FTT,22041,22041,Economics,Accommodation & Food Services,7,"$37,389","$43,435",5,"$52,375","$45,247"
50,1,FTT,22041,22041,Economics,Other Services,5,"$37,860","$44,463",1,,
50,1,FTT,22041,22041,Economics,Non-Classified,1,,,1,,
50,1,FTT,22041,22041,Economics,Government,4,,,3,,
50,1,FTT,22041,22041,Economics,Wages - No NAICS Code,2,,,2,,
50,1,FTT,22051,22051,History,"Agriculture, Forestry, Fishing, & Hunting",4,,,,,
50,1,FTT,22051,22051,History,Utilities,5,"$63,972","$90,791",3,,
50,1,FTT,22051,22051,History,Construction,20,"$76,291","$70,257",9,"$81,029","$73,391"
50,1,FTT,22051,22051,History,Manufacturing,22,"$48,018","$60,002",11,"$79,997","$67,647"
50,1,FTT,22051,22051,History,Wholesale Trade,19,"$80,635","$82,875",13,"$83,992","$102,919"
50,1,FTT,22051,22051,History,Retail Trade,65,"$44,995","$40,718",35,"$43,056","$43,768"
50,1,FTT,22051,22051,History,Transportation & Warehousing,19,"$67,216","$62,153",8,"$65,151","$69,284"
50,1,FTT,22051,22051,History,Information,12,"$60,326","$70,450",9,"$75,043","$82,381"
50,1,FTT,22051,22051,History,Finance & Insurance,58,"$56,659","$62,438",36,"$70,779","$67,860"
50,1,FTT,22051,22051,History,Real Estate & Rental & Leasing,16,"$46,197","$44,437",9,"$71,214","$78,571"
50,1,FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",57,"$54,861","$54,717",35,"$58,762","$61,374"
50,1,FTT,22051,22051,History,Management of Companies & Enterprises,2,,,3,,
50,1,FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,46,"$41,578","$44,385",11,"$45,084","$43,485"
50,1,FTT,22051,22051,History,Educational Services,216,"$53,150","$48,225",144,"$71,582","$63,834"
50,1,FTT,22051,22051,History,Health Care & Social Assistance,33,"$33,902","$33,777",13,"$39,451","$49,197"
50,1,FTT,22051,22051,History,"Arts, Entertainment, & Recreation",31,"$32,626","$33,727",14,"$42,304","$43,602"
50,1,FTT,22051,22051,History,Accommodation & Food Services,53,"$31,272","$31,227",9,"$30,157","$39,592"
50,1,FTT,22051,22051,History,Other Services,18,"$36,429","$36,160",7,"$64,959","$72,996"
50,1,FTT,22051,22051,History,Non-Classified,2,,,,,
50,1,FTT,22051,22051,History,Government,41,"$56,625","$66,212",32,"$101,519","$98,264"
50,1,FTT,22051,22051,History,Wages - No NAICS Code,8,"$74,873","$81,120",6,"$99,706","$105,809"
50,1,FTT,22061 + 22063,22063,Geography,Utilities,7,"$83,522","$75,781",5,"$101,104","$104,010"
50,1,FTT,22061 + 22063,22063,Geography,Construction,4,,,4,,
50,1,FTT,22061 + 22063,22063,Geography,Manufacturing,7,"$52,036","$55,018",10,"$51,829","$51,906"
50,1,FTT,22061 + 22063,22063,Geography,Wholesale Trade,5,"$49,008","$54,300",5,"$62,451","$78,635"
50,1,FTT,22061 + 22063,22063,Geography,Retail Trade,17,"$39,939","$41,523",8,"$34,440","$43,532"
50,1,FTT,22061 + 22063,22063,Geography,Transportation & Warehousing,5,"$58,376","$52,300",1,,
50,1,FTT,22061 + 22063,22063,Geography,Information,8,"$50,172","$47,001",2,,
50,1,FTT,22061 + 22063,22063,Geography,Finance & Insurance,9,"$54,407","$50,503",10,"$79,022","$83,420"
